@relation D50_k02_N10000-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute class {c0,c1}

@data
13.410267,18.01909,-2.115659,16.13244,19.987755,0.301024,-9.939681,8.668939,-9.110996,0.610212,-6.480315,8.211346,-4.707561,3.724438,-16.213253,-16.538193,-28.132352,1.53753,-1.025468,25.653108,-41.448825,14.183129,-8.71497,-6.878979,-5.370131,8.15266,-14.921742,-1.400177,36.58034,-4.479155,23.660366,4.731506,13.714557,-3.093926,31.534809,-3.581135,1.634972,1.676066,-9.388232,-6.629467,41.977501,2.222128,-16.729606,14.518411,-17.307647,12.888486,6.520885,-1.440383,-2.785294,-0.370796,c0
6.276597,24.431434,12.156295,13.900386,5.726032,-5.637325,-4.782169,37.34729,-4.609134,-3.994259,2.487639,15.490592,-1.123159,40.907385,-14.125449,22.015916,2.454371,38.968829,-3.197041,46.833078,-8.415079,6.43963,4.41833,-0.632016,-5.615382,24.072512,-0.77666,-9.580681,4.384925,48.768908,4.18902,34.714075,4.704787,24.643391,7.949752,-10.878835,2.553906,2.296834,-13.321532,14.500707,10.342298,-36.524532,5.351245,-5.345513,5.601059,-15.57038,4.449341,6.106554,-4.432108,8.49917,c1
-28.074407,5.314978,-15.124046,23.004265,-29.068757,1.87643,-0.980633,5.538443,15.479189,3.968169,-35.154978,2.711067,10.141102,1.190108,-8.206353,-12.221727,16.028285,-14.001026,7.539543,4.008226,-7.616102,4.929021,-5.43268,8.164344,13.13231,-10.303562,-16.718286,2.704895,16.497894,-18.71411,-26.23873,9.338344,-4.550831,18.380294,12.050465,5.209804,5.0363,3.474315,15.842108,4.54086,47.387064,-9.825992,2.540984,-0.655847,16.605022,-19.434828,-2.533714,-17.460728,-24.675734,30.063524,c0
0.521816,7.304835,10.055525,-0.727317,14.720395,-0.422806,-5.678652,-15.980988,-48.331744,-8.929886,20.612594,1.280627,23.573217,3.087393,-2.724723,6.837779,-9.256372,14.964487,19.319864,30.288242,15.032105,-1.02068,-4.973222,11.112344,24.339552,7.5258,-3.500123,6.29958,-38.18948,-2.546096,18.933362,5.859272,-5.918014,-7.601694,-32.884995,-7.615237,18.195892,-2.292503,5.550198,-4.205926,-9.421515,20.191804,1.654237,-1.827114,-26.199128,-17.164555,28.017875,-0.517096,-31.052923,10.563023,c0
6.025835,52.153164,4.156335,9.837018,-11.286077,-15.197798,3.632162,-4.642428,5.498472,-10.601112,3.998369,-30.899999,4.710058,14.497052,-17.475894,-2.16631,-0.462774,21.831576,-10.311119,-31.303738,-3.213601,-2.974605,-2.827961,-15.618131,24.329921,1.607304,13.319795,15.358543,5.918599,-27.46392,-2.29676,-9.455838,-2.103503,-7.556771,-8.243298,22.905283,1.671507,7.458039,20.876407,3.313587,-8.807995,-34.530546,27.402559,18.284064,1.680377,20.391425,-7.050237,-18.146699,5.712555,10.022319,c1
-13.913729,-7.410366,-1.557451,4.741464,12.620898,-25.673786,4.047799,-9.725684,-9.187522,-10.476707,-0.499069,-22.345385,-17.977954,-16.361512,16.469976,-18.380506,-3.282966,14.719882,0.744238,-41.129895,-8.423428,7.817044,0.512935,-8.850958,-5.497214,1.03736,9.528646,-12.492746,3.415988,-21.834986,16.240932,33.201422,17.787922,17.242455,2.076367,7.214305,-5.865206,-7.792168,9.429207,-3.717711,10.402347,8.037239,7.008791,-12.130006,9.534966,23.086086,1.937858,39.745857,3.12902,-7.809826,c1
-40.145796,-9.27211,-16.226133,-0.826446,-8.426008,-0.45951,18.639904,2.460431,18.151363,-19.133116,-30.960042,-10.697757,-0.517365,18.959628,-8.29479,3.462735,-28.725025,-9.33359,-5.171714,2.710558,27.403845,-3.405691,-44.681557,4.722465,-26.310594,-14.821748,-16.53255,-18.039053,-19.14179,14.47005,4.079224,-7.370264,-40.86718,-14.87376,8.883648,-3.999404,8.414487,2.725507,-24.432278,-1.12117,-39.885583,12.525321,10.952672,-1.673198,-37.770034,3.219195,5.302667,26.5794,-31.812296,-5.174579,c0
7.604579,18.648427,-10.892928,-8.575017,-10.438941,7.627071,8.893181,0.600177,6.979279,-14.962967,-26.650415,-7.160184,-6.561738,6.777084,-9.747396,-13.465325,-15.466344,-14.558595,-18.714764,-5.056084,-11.679143,18.263302,-5.884705,-10.146898,-13.116241,-13.163466,7.060786,24.733778,10.382357,-0.534601,24.431372,0.062565,-10.586732,9.622761,-11.52287,17.762656,-8.411688,-11.477845,-8.679943,7.145104,10.747869,-3.179732,-15.72396,9.735279,5.978817,16.660683,-26.98766,-16.733367,-29.258698,-19.656691,c0
4.747845,10.813372,12.354309,3.806244,22.943425,5.282335,-1.176279,-2.378744,5.121903,26.215554,-1.215236,-13.046974,5.648537,-6.216821,17.134235,6.634097,-8.631702,37.871795,-15.161253,-48.148095,3.15935,26.610653,-0.739589,-33.319656,-8.234874,10.426895,10.698724,11.483028,28.173544,-12.104023,-2.04194,20.226194,-9.150842,34.966089,1.966575,3.647433,18.26051,10.603236,-4.471297,-12.082722,1.652519,18.522087,-19.57116,-13.229186,8.107826,12.451368,-0.397407,24.634084,-2.797038,4.124144,c1
8.637169,-6.147994,-20.007368,-2.067453,-32.365022,22.249456,-27.135116,-21.312902,9.588754,2.966189,-11.138178,-10.087776,19.820278,-8.136536,-25.78959,7.999344,6.305868,11.17429,1.874783,6.38179,-7.579911,-6.686819,-6.913132,12.084851,-33.853929,4.421954,-8.267473,-14.8509,15.460424,9.459748,13.235534,3.635128,19.47825,-5.994077,-15.956283,9.822171,14.229147,7.32471,-27.660395,19.551164,36.887876,-0.24862,-15.513314,-2.939745,24.576251,-14.305539,-18.627461,-3.538175,-4.340894,-4.837596,c0
19.770685,3.959497,11.672814,3.848295,5.154405,-0.62174,-22.074399,-1.788986,-5.131953,17.19309,-25.459552,-1.355647,-23.901453,4.723114,-21.876336,-15.186646,-14.361341,1.407439,29.017712,-6.908379,7.894287,-8.033014,20.319201,5.497718,-0.595336,4.468237,18.979995,15.371465,-5.189924,16.74434,-0.213876,14.408649,-36.180672,0.980046,-2.389441,1.271807,-0.901647,-0.129778,2.855525,23.050243,-8.409631,-1.311814,21.579551,-5.298538,31.191007,7.80242,-32.336866,-14.539309,-29.419294,12.504018,c0
-1.208234,-3.5335,-14.875854,10.199645,1.98345,-7.124506,14.166287,-26.844061,-5.367229,-15.048986,-0.404374,-6.095831,16.701418,32.847952,-9.855237,12.132313,-11.977484,12.067906,-6.442257,18.391515,-12.453941,-15.579695,10.558544,5.111401,17.616921,10.765104,-0.43898,-16.097873,-1.861226,11.598616,12.510709,-7.221745,21.830228,-34.989215,-18.483399,-4.489042,22.314254,12.869106,-4.499001,3.301307,-1.384277,-20.441605,9.245667,34.389691,-13.63828,11.087606,18.645928,-28.443689,7.381368,10.222647,c1
15.948372,23.362694,-5.199072,-16.408144,1.3059,9.677135,0.024572,11.04933,-12.72492,-8.591217,-10.040566,-11.94663,-15.819108,0.168462,5.158235,42.264267,1.67452,2.322376,10.47798,21.097661,1.517943,49.980488,-7.787985,-18.008122,-12.579676,-9.504086,-9.982448,-0.475201,6.134034,0.228988,8.559993,31.097644,12.351219,2.952373,11.903331,14.779694,3.583645,12.872321,-6.194691,-44.837263,3.776836,30.371047,15.115621,16.043959,2.830801,23.535451,20.45375,-28.545308,6.428233,-7.248787,c1
15.937185,6.103228,-23.616995,-1.80299,12.214362,-10.59636,18.563961,0.399591,4.176947,-12.353757,-19.747617,-1.19852,-8.182384,-0.271646,-3.461213,-14.584687,-7.117037,-23.36944,9.18845,5.77844,33.675665,-12.620566,25.963254,17.252486,-42.321982,7.510418,8.011622,-4.02073,-3.481846,-5.850538,-14.122982,-0.759817,2.357943,8.48154,36.64663,8.98677,-21.982444,8.619103,-8.665986,9.324534,-16.836235,0.609232,-9.810091,-4.150226,-32.099941,8.63165,-18.951435,10.002256,-14.46295,7.008085,c0
18.446034,-5.981658,-26.487921,6.556814,-27.156474,1.367535,16.503811,5.211012,-34.836882,-1.400947,-12.525702,20.033012,-33.211853,3.143531,-19.978159,0.692617,37.314405,11.47342,-10.066861,-25.377191,6.907145,-0.71366,4.36577,-7.216412,-15.786303,11.371056,-1.706228,34.278702,-9.093354,-1.804494,-16.035297,-11.769677,25.664075,-3.889238,-7.827753,4.409587,2.153742,-19.421063,11.711496,-12.047003,-5.841373,10.722012,14.156345,-2.928602,-11.185355,12.941577,4.879759,10.964213,8.418777,-3.900425,c0
-7.557124,0.335335,1.881499,-0.803634,5.092528,0.00447,9.132176,7.288486,-21.543695,-5.057632,0.478213,5.6756,3.880966,1.606269,1.238533,34.775777,10.630283,-4.425619,19.563468,-2.834351,-5.326471,-11.273471,-4.830343,21.271221,14.018687,6.775009,-0.432477,-12.347808,10.496468,-10.316362,-7.70575,-22.420966,2.635689,-9.048462,21.049189,5.794716,-3.440575,16.471857,13.902104,3.217275,7.764516,22.394666,4.395746,21.036744,-4.086959,10.007279,11.275752,17.73576,10.549869,-14.970746,c1
20.373347,0.20297,-27.872401,-2.548763,39.1011,-2.625032,39.862826,-19.080358,-0.826784,6.363832,-3.597472,16.813509,25.383491,-2.456025,12.752965,20.704599,-22.091182,11.611959,28.15187,22.21184,54.15471,6.871274,-15.905631,29.71258,8.628085,2.173165,-12.897832,-6.225463,-1.582233,-4.399741,-38.351389,-6.178587,28.327439,6.592933,33.910278,0.145321,-17.539732,10.817565,1.729425,-2.960837,20.670996,-6.553998,-23.853621,10.58354,4.759387,3.04761,-15.486688,-1.985742,35.553152,-17.161343,c0
-17.3125,-40.676418,-4.426743,14.189045,-7.258592,-33.489553,14.517938,-1.771234,-6.391612,28.367791,12.708627,41.986334,-1.56208,27.62226,-3.034453,3.471956,9.112147,-9.890511,4.042032,34.093004,-9.759685,-8.778631,-16.61031,-34.102653,-8.844277,8.097166,-22.794244,-11.503614,7.147903,9.905408,8.317669,-2.746663,15.887543,16.133465,-7.014122,18.531685,20.436183,27.0369,9.601407,8.515255,-1.609213,-30.594894,5.52277,-12.225118,11.012528,21.068052,7.667862,-8.667608,-18.397355,-1.515695,c1
0.334686,14.408287,0.514205,-17.369847,23.555622,-18.272584,-2.039911,15.367975,14.508971,-47.517583,11.204454,15.955914,1.415654,-5.667023,-3.264682,-10.286925,-5.330115,5.728809,9.898089,-4.580285,-7.862401,42.223763,7.734412,-7.194115,4.367189,-14.947721,7.935195,-23.396979,2.900981,10.450244,-0.759319,-18.057787,-2.637526,-24.707031,3.742523,-10.613036,9.104457,-14.724714,-1.941535,-13.214719,-10.518087,-22.70491,23.554749,-23.705434,8.628518,22.960517,-3.742616,22.440487,-8.942395,15.341241,c1
19.704555,1.992744,-20.969581,25.259443,-3.586256,-30.797065,1.249329,-15.521303,0.1899,2.086573,-5.479229,7.94785,-6.539519,0.714222,-3.046638,50.660122,-1.012361,-26.287134,-28.989571,-0.685407,4.368752,-10.75011,-1.240806,-3.854531,-13.030962,-25.157513,-0.456317,18.711237,-6.500637,-1.011017,5.632478,14.644319,10.293376,-48.474441,8.425789,34.830377,6.646691,0.379793,-0.392878,-31.138012,-5.733649,20.236192,16.881222,-23.572261,23.701702,-5.544309,-14.32763,27.258322,-15.624585,52.655458,c1
-0.210202,10.122283,9.753945,-6.426664,6.617179,6.047796,23.81403,-10.183686,53.508191,-7.759113,-24.867817,-8.229662,-18.604983,17.634837,0.591244,0.549524,-3.984175,2.920531,-2.077641,-16.911877,47.509381,4.571094,11.944138,-0.360153,13.239867,-9.604581,22.024325,-2.862681,34.17924,6.318291,34.769387,4.933169,25.020282,13.011505,18.066758,-18.960728,1.146279,-4.489193,24.771113,26.40754,-41.84756,-12.829447,-33.015586,-1.973421,23.213953,-6.095733,22.840133,-4.942235,14.331509,3.531609,c0
-4.730811,10.334939,-28.980276,-20.452037,5.164735,5.335604,13.636524,-1.556004,3.356109,-11.237921,33.982773,3.867054,11.273133,-2.521399,-0.981078,14.836743,-26.564622,-12.655051,-39.965469,-0.837518,16.580514,13.13534,-6.332805,-14.222112,-29.825959,-9.127388,4.191429,-1.620966,-21.624511,1.067913,26.777585,0.410362,-6.694193,2.487919,3.526592,-11.83704,-40.802628,22.805731,35.308675,-0.122872,15.411926,-12.594436,-4.187245,-8.836339,34.658243,-10.805426,-6.143856,13.198037,-6.448108,3.018235,c0
13.724056,-1.264333,27.598256,5.434064,-8.791628,9.273958,-23.506963,8.183816,26.894022,-1.870408,46.759422,12.215455,26.194836,-7.469336,-27.785211,3.782425,-4.585416,19.886046,-30.477516,-0.901131,-11.272675,1.989571,-15.207316,8.205307,-21.636315,4.781221,0.165463,-4.964355,-24.50555,5.145415,-2.799461,-3.107252,-49.168611,-2.962517,-8.477222,10.310881,-23.163762,-17.089573,24.232422,16.480616,16.108347,1.697109,16.80812,10.56634,33.999547,-1.907201,-4.347133,13.782903,-14.84194,20.62768,c0
10.467296,30.406033,7.644866,-11.247336,4.366594,32.672717,13.729631,11.473364,-0.080608,15.7052,13.419092,-16.644967,4.537337,6.738153,-12.942267,23.447287,17.814092,30.48984,13.003662,-15.825101,-13.224559,-2.547255,12.789245,-9.067393,5.099331,21.791885,-3.351184,27.728165,11.576987,-17.071587,10.428923,-10.934056,0.064836,14.276516,18.909066,-12.379109,2.94053,-25.75769,-0.003268,-2.131889,-10.665694,-32.239458,-0.667501,2.549591,6.448712,37.679092,-10.696588,-13.419123,-0.634309,1.793398,c1
-0.785446,-3.701264,-6.066466,-30.383879,11.809304,-21.495584,-8.340309,10.986282,11.894791,-22.646628,9.968644,-1.018119,5.579363,30.50666,-9.64155,-8.589105,-4.546069,-9.775102,-11.899938,-4.972436,-8.447443,-5.684814,2.791292,25.006913,11.533168,28.958569,-1.516331,8.80074,-0.056108,-28.477879,-6.074403,-24.829627,-0.185965,-22.918879,0.351822,-28.978176,-0.681293,20.122778,4.321865,-9.196687,3.51677,-25.149782,4.122372,-9.604926,3.414939,-39.11048,6.132095,-8.521947,8.741401,-6.720583,c1
3.036485,5.09154,-12.171221,31.366492,-7.144216,6.079627,5.187581,26.870009,7.878994,-27.429043,-22.670777,-0.271908,-0.332638,-18.769134,10.804812,-5.853203,-7.91736,-9.951141,-1.37204,-18.550549,7.284512,4.055307,-4.491443,17.129815,-5.400635,16.156419,15.785489,11.77737,8.939395,7.549708,15.024864,-10.85187,0.592257,5.424981,-7.906229,16.393664,18.292791,-27.235927,-5.486677,20.221299,19.578766,-7.947131,-7.462595,0.484031,-20.939835,8.158009,3.073084,19.54052,-5.514002,-6.809226,c1
-10.321061,-38.483905,-27.329132,-3.17961,13.578062,24.85894,7.271425,-15.214775,1.500796,-17.049781,-10.796646,2.304192,28.953125,39.447596,4.930894,40.407077,19.424248,1.279128,14.413172,-12.283779,-8.29681,-16.70223,2.017375,-1.709636,-9.719039,29.107148,-11.946571,-17.20603,13.500274,36.479075,2.601334,-31.360877,11.309697,-32.884438,11.203834,2.565198,5.879457,1.710358,1.750541,-0.846327,9.460204,3.204361,-23.53358,-26.347939,2.108541,-25.699509,-16.488245,-6.361169,-1.362674,-3.089495,c1
31.688165,14.349639,12.15315,-1.82811,-1.89611,8.197828,-26.475453,2.483926,-24.447797,2.451904,21.476632,26.522277,11.146251,3.084777,1.955905,17.344251,32.604978,7.900905,12.774156,6.331018,2.708909,-16.670155,13.824952,3.101715,4.671954,6.662241,-13.405737,-0.03135,-1.269387,4.909398,-0.940503,0.568223,-4.45613,-4.235296,-1.571209,10.204989,27.628392,10.191549,-4.81019,-10.261032,-3.256678,-4.110352,-2.277437,-2.311504,41.068987,-8.672055,-0.329878,-2.017323,11.037508,20.850192,c0
-16.057956,-14.058259,-1.773946,11.64129,-0.603234,-4.981583,9.954681,-9.241197,2.242778,-7.158394,17.215844,-33.362098,0.515238,28.241791,-18.909719,-19.074461,0.897803,-25.74714,4.937213,23.677331,2.944126,28.897322,-1.270826,10.997724,5.766892,-2.913391,7.741847,10.490698,20.463058,5.552033,10.330659,-16.697716,6.856173,-9.104439,1.271046,-2.465591,9.423692,-6.059245,2.803404,-18.537574,-2.251537,-7.92462,11.101165,-25.961783,-6.739579,-0.245183,-1.977438,-7.398917,3.835113,1.542562,c1
-0.723235,1.040787,-8.481408,15.534812,29.058025,0.484197,-7.379801,12.995106,1.330457,-12.999283,32.208186,-6.166611,-25.994502,5.632353,4.270105,21.428378,27.794437,-5.28796,28.938887,5.28366,-12.327201,1.528593,30.334053,-16.644129,16.586255,9.155868,-2.075501,-3.173032,8.412356,-14.95363,1.847693,10.135229,-23.93717,5.769893,0.837915,-17.245564,-20.139519,0.188767,1.949974,10.639678,-7.611122,-17.326784,-22.972749,-10.823049,25.080021,1.478276,21.355915,12.891313,8.536312,-3.941099,c0
9.346406,-10.39715,24.349622,7.043259,-6.399799,5.652379,15.941123,6.527601,11.153753,-17.249181,6.939506,-16.613605,24.230554,6.65941,-14.437659,4.008122,2.426385,1.242501,13.23272,27.047241,1.420952,37.14204,-15.891808,-18.518094,0.390655,6.819089,1.183043,-30.218192,18.410747,32.357511,-6.678903,8.015087,6.819029,11.289314,10.644647,0.764007,4.835631,2.179993,19.998365,2.569034,4.452822,12.859793,22.843651,17.746969,-8.165965,-12.757572,4.689361,-14.866127,-13.589221,0.179937,c1
-11.445862,26.131582,7.368461,13.671672,10.66404,9.48307,-11.143328,-14.655298,10.347267,2.891201,-10.558177,0.952891,-5.946348,-12.087088,15.058878,-2.952168,15.634673,-14.340423,-3.048292,12.947381,10.347367,-6.530518,11.641733,-19.57827,1.494789,2.384852,-14.148898,-45.002946,5.972628,21.564451,2.746592,22.623088,-0.281738,-8.04185,10.86841,3.424324,6.881753,-11.633945,-2.029563,33.849619,-3.213409,5.539702,11.045407,-6.253546,10.755958,-23.170795,5.882987,15.213149,-5.065341,-29.328879,c1
-8.271727,2.453226,8.704438,-12.093392,2.878472,1.345075,13.862176,6.667504,21.191427,8.367652,-11.410223,-3.131278,-0.693463,5.533369,-7.379703,0.50123,7.149787,4.689871,-13.188277,9.058558,12.787813,10.774297,-25.38465,-1.899135,-12.357268,11.522721,-5.71943,-14.855984,5.853675,11.318493,43.312745,-4.704185,6.679123,18.655163,-14.988458,-3.701373,11.880511,7.700491,14.91241,10.378641,-8.331154,10.931337,6.648731,-14.552513,-3.806053,-13.087726,-15.106369,0.540892,-1.212127,3.424479,c0
6.417927,11.651057,14.099129,30.525421,7.448616,-7.567665,19.461352,14.806218,-7.122156,-5.35463,1.785277,-9.794717,10.679763,-13.789029,13.756692,-3.730645,6.26644,11.58051,14.272931,15.759215,3.262584,6.750265,7.267617,-7.477518,2.206295,-13.67899,8.766394,9.287227,11.87457,-4.853228,-3.43594,-24.940817,-5.840204,39.4289,10.318002,19.393192,7.837515,17.281287,-0.704999,-8.208671,5.281997,5.686526,21.344656,-20.747796,2.031441,18.972091,-14.212294,26.052718,10.181598,-16.974452,c1
-17.413326,-7.979827,-8.398628,57.155259,-1.211731,0.56831,-7.672251,5.34816,9.611171,1.703941,8.700487,-7.690969,-9.082631,3.548019,-0.188409,12.122191,-4.53293,7.568617,-9.664565,-10.927867,4.749741,7.004631,7.464667,0.863837,0.807063,20.680598,-9.168564,5.363436,15.5284,-22.88499,10.542351,6.537864,1.170666,-3.39394,-11.717883,30.109703,6.299126,41.771663,7.211819,-18.847202,6.215208,-11.124663,15.546474,-15.832598,-3.468589,23.858769,-0.304894,-10.315801,3.958701,-9.599318,c1
-0.041327,30.841058,12.695691,-20.479063,-1.501854,-13.054312,-6.116079,-9.999446,-6.29127,-23.714461,7.094533,-33.384017,0.550772,4.134216,13.332962,-22.594381,0.902513,25.417576,16.141767,-32.75913,15.122559,-27.490994,13.562863,6.283756,6.470758,23.00435,-6.651596,5.411577,-25.629159,23.787698,-22.863727,19.499632,0.43221,-5.903156,0.845999,26.847215,-9.044644,15.957575,-16.033026,34.081253,-11.19996,-10.481852,2.702762,-21.71794,17.609278,45.352919,-12.840057,10.07081,2.021773,-24.25439,c1
7.0155,-16.089495,-3.143203,9.584704,15.874047,-27.588821,-14.348771,7.755451,12.044812,-3.327839,0.127702,19.852681,-7.765616,-6.46692,10.318613,-11.186304,0.545338,-18.674926,6.109398,-27.692568,-2.672462,-7.470221,-8.512666,9.286578,-8.8498,16.046004,4.512875,-8.592452,-16.591149,12.846673,-20.179147,-0.096847,-4.847452,0.646457,3.137758,2.074174,-12.833068,17.876964,-0.016086,-3.716919,-8.292903,27.471503,18.427489,-21.964996,-1.421547,-6.43477,7.459033,1.721849,-16.609309,10.044915,c1
29.433165,21.301347,-3.325252,-2.979583,-2.25432,5.524074,-5.394259,-3.99671,-21.022376,-0.783104,-19.882076,2.193851,-12.863281,-24.100952,5.292761,10.595068,-34.317365,-13.003342,-2.191589,4.650973,0.32391,-17.028931,-9.236423,14.854284,27.926501,14.729238,22.346585,-16.097748,-1.725772,-2.617515,-22.738854,2.44625,8.89335,-17.628918,5.228768,6.298669,-6.286074,9.581603,8.468733,-12.370243,6.519123,-11.870643,19.51292,14.559732,-29.897229,-10.068425,5.646128,13.447327,-5.179245,-11.167003,c0
17.029913,25.892533,-4.777918,-2.356448,1.780561,-4.750421,4.452187,8.465349,-1.482232,42.716838,-4.486773,22.00961,-12.095937,-7.442598,1.291738,-29.580219,15.164394,-13.062945,2.857058,18.259799,11.335032,1.35022,-1.991608,-11.584373,1.992493,-17.999019,-21.476451,18.828982,7.210095,14.780626,9.41524,-12.331937,21.570661,2.50709,3.768602,-0.155964,8.60548,-14.097946,-4.548159,-36.114716,-3.665375,2.058522,5.612295,1.329408,16.501302,10.660096,19.799755,12.086787,3.353309,-19.627522,c1
-3.315167,-9.742663,2.740679,-41.80115,-6.465747,12.139109,-7.27344,4.616362,-16.011066,34.728942,7.136418,-12.718967,9.945662,-0.818132,25.489086,-43.81306,20.868858,14.547423,13.880158,32.77974,8.029568,-22.329739,7.330221,-6.943709,2.713716,-8.832862,1.312377,18.78841,-7.392824,22.659474,6.532762,17.441583,18.464874,-18.236008,1.997849,13.233675,-6.277699,-19.478725,-0.437683,-5.703691,12.192038,-3.541317,-2.938209,20.399319,-4.745513,11.168762,-4.783865,31.065644,-2.455093,4.219302,c1
20.812215,-16.926393,58.05611,13.035447,-5.713948,-7.739709,14.936488,-13.323404,8.062287,0.745646,11.828316,15.814108,-3.758613,12.396414,35.720607,-15.71128,-10.162934,7.874327,-13.078657,-16.854568,-18.979308,-21.416673,15.235635,11.866723,32.665423,12.774453,-10.764558,4.856236,16.087308,9.63582,-10.638524,14.291025,-0.288951,14.257261,-17.745669,-1.576555,-21.504073,-4.038039,15.099593,-7.150743,-8.856914,7.253343,-8.066528,23.463413,0.555072,5.124433,9.704556,11.841575,16.293341,25.640544,c0
3.394399,23.863559,11.577761,0.629769,3.636264,-10.708646,14.767179,-4.658056,-6.887708,18.38166,4.318935,32.237859,-11.515488,3.428291,24.032217,11.209545,-3.910045,51.728662,0.537883,16.948113,-3.751837,-7.152737,1.127641,-20.212259,6.798708,-1.64663,-3.999727,-10.219422,-9.725501,5.017073,-5.662489,13.635074,-10.289029,20.135768,-1.627329,-12.971809,6.578865,-29.952083,-4.747103,11.493938,-9.296214,7.167414,6.310792,-16.368569,-2.341186,-42.380776,-11.416526,3.232875,-13.231569,-9.231277,c1
1.337882,-24.90448,10.131785,15.07854,1.78098,13.696534,-7.876969,-2.070226,27.863347,-0.281478,2.795905,-2.252905,-7.71949,-16.372277,9.510147,-19.835759,8.533919,10.549421,-9.272955,-18.665611,2.668682,-9.717967,19.160697,43.680386,5.764353,18.414373,-3.498248,30.466562,-0.045009,-11.134776,11.62807,35.38195,1.946188,-19.22985,-1.328534,28.137752,-3.520969,3.198124,2.973573,7.967673,3.684165,0.790393,13.343327,70.706825,8.867558,-32.315664,9.587989,10.611687,-3.453643,7.148289,c1
6.504433,-10.282774,8.586526,24.097182,12.324825,-16.783791,8.878069,-6.743409,-7.234132,-11.508252,2.573808,17.421645,-7.505311,-9.089023,1.064663,16.026986,22.826953,-4.304396,-18.898331,6.709835,9.864138,-29.795429,10.635636,-0.764781,-3.277619,18.125261,18.709904,23.590097,9.021342,0.801785,8.746721,-12.215445,-5.695595,28.215941,9.755442,13.674567,1.420474,-39.438103,-16.438595,8.658489,10.143495,2.565182,0.185361,-12.235533,24.805141,4.102364,11.376098,47.079285,0.31582,20.567675,c1
0.264391,6.646709,0.960075,-9.003641,19.947498,27.039606,-5.482464,3.762335,-4.83445,-9.901221,-2.302294,-13.612305,23.209091,43.187377,-10.607163,12.026001,2.591271,-18.15126,9.574624,-21.939826,3.637903,25.8432,26.485979,-23.67965,0.137708,-22.409496,15.199007,8.892456,6.691637,-9.56665,-6.308271,-2.167982,0.34125,4.79578,9.541075,-1.834265,12.895375,10.904358,15.493681,-49.058386,16.600733,1.356506,-16.949936,3.045871,14.601145,-18.843768,-8.855348,12.477636,8.475686,-45.611361,c1
1.733041,4.786571,1.006969,-2.16654,-0.146332,-11.998756,-20.065732,5.663264,5.771645,-18.550562,8.41831,-1.848849,12.515226,17.870741,1.539834,-5.162289,13.252514,-1.773295,-4.013265,-45.33549,-6.957495,-25.684246,-2.2646,8.378054,-1.225867,3.227217,-5.079194,7.522522,6.017875,-13.968168,7.526844,14.098807,13.093035,12.864566,13.40692,2.645359,9.920236,40.985998,-3.247106,-17.315893,14.487119,14.860303,5.781452,-8.991021,5.701266,-51.229275,-3.279368,-3.91231,-13.172781,-13.489795,c1
0.134105,14.115398,10.523838,-1.338282,-7.146974,11.692123,25.715005,5.748236,-27.698932,-3.941556,14.898784,14.235268,-9.020206,6.329705,24.841932,-7.537519,-31.23865,8.499983,7.936189,6.477044,6.111411,-4.321546,-8.777417,5.330807,17.69158,-10.339257,12.714245,-0.301549,7.032666,1.072162,28.425044,-1.049663,-2.603128,6.511686,-1.257546,8.791686,9.964822,2.196744,15.810521,3.633186,3.658897,-5.089123,15.924114,-11.608418,-28.247901,-2.651843,14.562984,-2.806781,-1.781467,2.010935,c0
-8.300104,10.378097,7.641421,20.688077,5.827555,-8.477466,-1.734056,5.480536,0.896535,19.984928,-13.217059,18.861484,-4.663228,11.269822,-5.021426,35.555544,4.006573,-10.257107,3.024688,-30.415594,0.540948,8.607551,-3.70433,-27.148735,0.2272,-8.533212,-3.445003,9.809524,-12.835308,-11.039687,-12.800361,-2.726067,-3.519655,44.807662,1.595897,1.756007,10.423222,-5.594787,1.988809,-6.223692,0.848767,30.95055,16.542693,-10.765811,12.479368,-7.233563,-10.024185,0.441732,12.358709,22.264018,c1
