@relation D02_k03_N60000-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}
@attribute FoundClusters {Cluster_0,Cluster_1,Cluster_2}

@data
0.682716,0.448651,c1,Cluster_2
0.703609,0.492036,c1,Cluster_0
0.621966,0.486168,c1,Cluster_0
0.56761,0.449985,c1,Cluster_2
0.545529,0.46637,c1,Cluster_2
0.479265,0.44012,c1,Cluster_1
0.565611,0.479477,c1,Cluster_0
0.676072,0.436084,c1,Cluster_2
0.480547,0.452469,c1,Cluster_1
0.3741,0.452157,c1,Cluster_1
0.650405,0.481856,c1,Cluster_0
0.504563,0.495313,c1,Cluster_0
0.327003,0.448854,c1,Cluster_1
0.635642,0.384397,c1,Cluster_2
0.656319,0.423839,c1,Cluster_2
0.599945,0.447195,c1,Cluster_2
0.632318,0.387633,c1,Cluster_2
0.406108,0.404686,c1,Cluster_2
0.632373,0.429143,c1,Cluster_2
0.544053,0.452661,c1,Cluster_2
0.696093,0.448618,c1,Cluster_0
0.63204,0.473598,c1,Cluster_0
0.448011,0.419828,c1,Cluster_2
0.636753,0.458857,c1,Cluster_0
0.552481,0.433798,c1,Cluster_2
0.409769,0.461719,c1,Cluster_1
0.493526,0.497194,c1,Cluster_0
0.545384,0.494455,c1,Cluster_0
0.398123,0.448985,c1,Cluster_1
0.670985,0.453482,c1,Cluster_0
0.658875,0.431719,c1,Cluster_2
0.573842,0.409959,c1,Cluster_2
0.427819,0.488316,c1,Cluster_1
0.620436,0.464742,c1,Cluster_0
0.494927,0.447653,c1,Cluster_1
0.446907,0.435772,c1,Cluster_1
0.450599,0.44856,c1,Cluster_1
0.356311,0.45373,c1,Cluster_1
0.532628,0.445417,c1,Cluster_2
0.440676,0.480333,c1,Cluster_1
0.669385,0.484912,c1,Cluster_0
0.473925,0.443176,c1,Cluster_1
0.764837,0.464598,c1,Cluster_0
0.220342,0.439328,c1,Cluster_1
0.587323,0.466603,c1,Cluster_2
0.476602,0.351188,c1,Cluster_2
0.640017,0.46584,c1,Cluster_0
0.480037,0.502444,c1,Cluster_0
0.292786,0.428834,c1,Cluster_1
0.517445,0.478128,c1,Cluster_2
0.747209,0.465822,c1,Cluster_0
0.549708,0.476182,c1,Cluster_2
0.940485,0.425075,c1,Cluster_2
0.439635,0.433104,c1,Cluster_1
0.698392,0.452887,c1,Cluster_0
0.510075,0.464154,c1,Cluster_1
0.359692,0.422219,c1,Cluster_1
0.470228,0.445309,c1,Cluster_1
0.496342,0.469618,c1,Cluster_1
0.615938,0.463489,c1,Cluster_0
0.570848,0.449985,c1,Cluster_2
0.572044,0.482169,c1,Cluster_0
0.651567,0.459636,c1,Cluster_0
0.464626,0.382903,c1,Cluster_2
0.355958,0.430508,c1,Cluster_1
0.595581,0.408191,c1,Cluster_2
0.567153,0.46292,c1,Cluster_2
0.578656,0.410412,c1,Cluster_2
0.460922,0.477031,c1,Cluster_1
0.601302,0.455379,c1,Cluster_2
0.306039,0.524318,c1,Cluster_2
0.593824,0.42243,c1,Cluster_2
0.613065,0.41713,c1,Cluster_2
0.502865,0.472384,c1,Cluster_1
0.513803,0.444274,c1,Cluster_2
0.592119,0.425187,c1,Cluster_2
0.516048,0.456596,c1,Cluster_1
0.643247,0.459509,c1,Cluster_0
0.53444,0.412463,c1,Cluster_2
0.579514,0.465405,c1,Cluster_2
0.726143,0.421891,c1,Cluster_2
0.4749,0.457701,c1,Cluster_1
0.546392,0.518345,c1,Cluster_0
0.511472,0.433197,c1,Cluster_2
0.485959,0.401947,c1,Cluster_2
0.61038,0.444035,c1,Cluster_2
0.680888,0.434931,c1,Cluster_2
0.558374,0.452153,c1,Cluster_2
0.490717,0.395472,c1,Cluster_2
0.662996,0.466256,c1,Cluster_0
0.404322,0.501377,c1,Cluster_1
0.428016,0.481613,c1,Cluster_1
0.4857,0.491772,c1,Cluster_2
0.645527,0.476147,c1,Cluster_0
0.515753,0.463015,c1,Cluster_1
0.474988,0.471017,c1,Cluster_1
0.473997,0.485893,c1,Cluster_1
0.581735,0.414403,c1,Cluster_2
0.438956,0.41777,c1,Cluster_2
0.515235,0.468283,c1,Cluster_1
0.485268,0.449136,c1,Cluster_1
0.530528,0.418261,c1,Cluster_2
0.669836,0.399765,c1,Cluster_2
0.413479,0.476792,c1,Cluster_1
0.857851,0.431607,c1,Cluster_2
0.500217,0.473439,c1,Cluster_1
0.736701,0.470975,c1,Cluster_0
0.537318,0.44565,c1,Cluster_2
0.507311,0.491419,c1,Cluster_0
0.671271,0.415172,c1,Cluster_2
0.650429,0.484626,c1,Cluster_0
0.69506,0.4809,c1,Cluster_0
0.50119,0.465917,c1,Cluster_1
0.661652,0.462854,c1,Cluster_0
0.391362,0.433622,c1,Cluster_1
0.528121,0.468179,c1,Cluster_2
0.399506,0.474555,c1,Cluster_1
0.261746,0.469084,c1,Cluster_1
0.809525,0.438153,c1,Cluster_0
0.465473,0.441174,c1,Cluster_1
0.373098,0.469775,c1,Cluster_1
0.718798,0.495354,c1,Cluster_0
0.757406,0.525895,c1,Cluster_0
0.413695,0.430514,c1,Cluster_1
0.576751,0.471351,c1,Cluster_0
0.631502,0.472589,c1,Cluster_0
0.613411,0.479416,c1,Cluster_0
0.640069,0.496475,c1,Cluster_0
0.806477,0.397368,c1,Cluster_2
0.453157,0.426615,c1,Cluster_2
0.544665,0.438851,c1,Cluster_2
0.501434,0.435163,c1,Cluster_2
0.333375,0.438712,c1,Cluster_1
0.506068,0.469344,c1,Cluster_1
0.701011,0.463308,c1,Cluster_0
0.399798,0.488596,c1,Cluster_1
0.418511,0.454186,c1,Cluster_1
0.708264,0.40039,c1,Cluster_2
0.671429,0.407676,c1,Cluster_2
0.759095,0.456997,c1,Cluster_0
0.630545,0.454259,c1,Cluster_2
0.510264,0.475603,c1,Cluster_2
0.746827,0.423498,c1,Cluster_2
0.651985,0.447657,c1,Cluster_2
0.619637,0.502455,c1,Cluster_0
0.487406,0.448831,c1,Cluster_1
0.57881,0.460187,c1,Cluster_2
0.608464,0.459574,c1,Cluster_2
0.39919,0.473969,c1,Cluster_1
0.614146,0.415461,c1,Cluster_2
0.552448,0.403508,c1,Cluster_2
0.664563,0.437011,c1,Cluster_2
0.613419,0.455339,c1,Cluster_2
0.618558,0.515139,c1,Cluster_0
0.613024,0.457778,c1,Cluster_2
0.593603,0.443437,c1,Cluster_2
0.526076,0.509713,c1,Cluster_0
0.627867,0.487682,c1,Cluster_0
0.591637,0.474809,c1,Cluster_0
0.549575,0.45282,c1,Cluster_2
0.658222,0.418483,c1,Cluster_2
0.440633,0.487108,c1,Cluster_1
0.701449,0.455874,c1,Cluster_0
0.43906,0.474434,c1,Cluster_1
0.505923,0.451918,c1,Cluster_1
0.462655,0.469885,c1,Cluster_1
0.384802,0.401965,c1,Cluster_2
0.608152,0.503539,c1,Cluster_0
0.429075,0.458884,c1,Cluster_1
0.471901,0.431994,c1,Cluster_2
0.451948,0.430652,c1,Cluster_2
0.452957,0.441071,c1,Cluster_1
0.306552,0.436201,c1,Cluster_1
0.429993,0.491515,c1,Cluster_1
0.342858,0.456606,c1,Cluster_1
0.376223,0.458677,c1,Cluster_1
0.499613,0.426763,c1,Cluster_2
0.589015,0.501041,c1,Cluster_0
0.568146,0.471086,c1,Cluster_2
0.626952,0.493447,c1,Cluster_0
0.585534,0.498169,c1,Cluster_0
0.791504,0.453356,c1,Cluster_0
0.590377,0.483795,c1,Cluster_0
0.471853,0.4531,c1,Cluster_1
0.536341,0.427866,c1,Cluster_2
0.518499,0.452009,c1,Cluster_2
0.435902,0.438868,c1,Cluster_1
0.324981,0.434822,c1,Cluster_1
0.701433,0.45757,c1,Cluster_0
0.783646,0.460074,c1,Cluster_0
0.615436,0.443212,c1,Cluster_2
0.542612,0.41103,c1,Cluster_2
0.598612,0.461358,c1,Cluster_2
0.609133,0.460945,c1,Cluster_2
0.531025,0.43779,c1,Cluster_2
0.514181,0.502054,c1,Cluster_0
0.683032,0.442652,c1,Cluster_2
0.460607,0.478216,c1,Cluster_1
0.461672,0.502933,c1,Cluster_0
0.495309,0.442491,c1,Cluster_2
0.713244,0.452408,c1,Cluster_0
0.353517,0.433778,c1,Cluster_1
0.576093,0.463265,c1,Cluster_2
0.387863,0.428121,c1,Cluster_1
0.580189,0.463454,c1,Cluster_2
0.562847,0.424095,c1,Cluster_2
0.423767,0.413659,c1,Cluster_2
0.544067,0.420567,c1,Cluster_2
0.446674,0.449786,c1,Cluster_1
0.612176,0.496499,c1,Cluster_0
0.610711,0.44153,c1,Cluster_2
0.461856,0.431309,c1,Cluster_2
0.529246,0.458475,c1,Cluster_2
0.424761,0.442407,c1,Cluster_1
0.521977,0.458269,c1,Cluster_1
0.345102,0.473152,c1,Cluster_1
0.651743,0.428359,c1,Cluster_2
0.773728,0.449871,c1,Cluster_0
0.406117,0.443038,c1,Cluster_1
0.887177,0.467267,c1,Cluster_0
0.635181,0.488557,c1,Cluster_0
0.480648,0.44244,c1,Cluster_1
0.545179,0.463979,c1,Cluster_2
0.474765,0.462016,c1,Cluster_1
0.643051,0.417814,c1,Cluster_2
0.511805,0.447074,c1,Cluster_2
0.418935,0.428037,c1,Cluster_1
0.41903,0.434203,c1,Cluster_1
0.712694,0.44958,c1,Cluster_0
0.682169,0.455816,c1,Cluster_0
0.644143,0.484669,c1,Cluster_0
0.472718,0.44931,c1,Cluster_1
0.444734,0.389468,c1,Cluster_2
0.519156,0.435575,c1,Cluster_2
0.460192,0.451492,c1,Cluster_1
0.513267,0.454623,c1,Cluster_1
0.588229,0.462006,c1,Cluster_2
0.614585,0.483831,c1,Cluster_0
0.59997,0.453734,c1,Cluster_2
0.292994,0.412313,c1,Cluster_1
0.483387,0.43612,c1,Cluster_2
0.409553,0.48472,c1,Cluster_1
0.529684,0.422844,c1,Cluster_2
0.607256,0.416616,c1,Cluster_2
0.462394,0.421833,c1,Cluster_2
0.364211,0.447405,c1,Cluster_1
0.5827,0.411965,c1,Cluster_2
0.708843,0.442657,c1,Cluster_2
0.326042,0.462172,c1,Cluster_1
0.568133,0.485135,c1,Cluster_0
0.429158,0.482493,c1,Cluster_1
0.45584,0.483896,c1,Cluster_1
0.67809,0.418205,c1,Cluster_2
0.399624,0.469967,c1,Cluster_1
0.383128,0.470475,c1,Cluster_1
0.716433,0.420445,c1,Cluster_2
0.437467,0.457314,c1,Cluster_1
0.527454,0.447353,c1,Cluster_2
0.522181,0.457725,c1,Cluster_2
0.547788,0.442229,c1,Cluster_2
0.638564,0.489228,c1,Cluster_0
0.655905,0.421273,c1,Cluster_2
0.554605,0.455214,c1,Cluster_2
0.458696,0.489631,c1,Cluster_1
0.550313,0.415431,c1,Cluster_2
0.278011,0.491889,c1,Cluster_1
0.454449,0.454015,c1,Cluster_1
0.476806,0.427355,c1,Cluster_2
0.327854,0.475133,c1,Cluster_1
0.300846,0.456352,c1,Cluster_1
0.389387,0.438115,c1,Cluster_1
0.66853,0.41625,c1,Cluster_2
0.465475,0.43917,c1,Cluster_1
0.509313,0.444179,c1,Cluster_2
0.638755,0.442537,c1,Cluster_2
0.451882,0.447954,c1,Cluster_1
0.346654,0.463763,c1,Cluster_1
0.487001,0.479007,c1,Cluster_1
0.648065,0.44,c1,Cluster_2
0.420886,0.394214,c1,Cluster_2
0.36555,0.484182,c1,Cluster_1
0.490945,0.422213,c1,Cluster_2
0.349854,0.426942,c1,Cluster_1
0.44821,0.452177,c1,Cluster_1
0.441616,0.49992,c1,Cluster_2
0.469659,0.401459,c1,Cluster_2
0.497276,0.430258,c1,Cluster_2
0.666163,0.455418,c1,Cluster_0
0.440763,0.4446,c1,Cluster_1
0.693034,0.434552,c1,Cluster_2
0.573438,0.437707,c1,Cluster_2
0.436276,0.440989,c1,Cluster_1
0.330357,0.394678,c1,Cluster_2
0.320916,0.477136,c1,Cluster_1
0.377832,0.455075,c1,Cluster_1
0.627697,0.487695,c1,Cluster_0
0.692653,0.479001,c1,Cluster_0
0.636701,0.453371,c1,Cluster_2
0.486963,0.418411,c1,Cluster_2
0.792457,0.465749,c1,Cluster_0
0.299073,0.43581,c1,Cluster_1
0.429949,0.414993,c1,Cluster_2
0.507414,0.424599,c1,Cluster_2
0.565182,0.474795,c1,Cluster_0
0.617666,0.452421,c1,Cluster_2
0.682349,0.459541,c1,Cluster_0
0.640805,0.491812,c1,Cluster_0
0.534368,0.500296,c1,Cluster_0
0.488178,0.475477,c1,Cluster_1
0.271521,0.4321,c1,Cluster_1
0.472632,0.472573,c1,Cluster_1
0.617011,0.45969,c1,Cluster_2
0.654854,0.488228,c1,Cluster_0
0.626894,0.422291,c1,Cluster_2
0.476382,0.451624,c1,Cluster_1
0.499466,0.441194,c1,Cluster_2
0.408915,0.458894,c1,Cluster_1
0.521465,0.512712,c1,Cluster_0
0.53809,0.498467,c1,Cluster_0
0.517263,0.474757,c1,Cluster_2
0.562102,0.403629,c1,Cluster_2
0.581524,0.474552,c1,Cluster_0
0.412117,0.48289,c1,Cluster_1
0.590345,0.41681,c1,Cluster_2
0.715828,0.446182,c1,Cluster_0
0.49141,0.480593,c1,Cluster_1
0.660153,0.432005,c1,Cluster_2
0.408184,0.486239,c1,Cluster_1
0.734185,0.417441,c1,Cluster_2
0.364311,0.416358,c1,Cluster_1
0.409634,0.428409,c1,Cluster_1
0.291396,0.464905,c1,Cluster_1
0.716101,0.481593,c1,Cluster_0
0.372863,0.450185,c1,Cluster_1
0.557218,0.436196,c1,Cluster_2
0.597133,0.381069,c1,Cluster_2
0.347272,0.447835,c1,Cluster_1
0.464097,0.46555,c1,Cluster_1
0.422664,0.460457,c1,Cluster_1
0.499,0.421118,c1,Cluster_2
0.349247,0.437419,c1,Cluster_1
0.450617,0.458524,c1,Cluster_1
0.45349,0.455076,c1,Cluster_1
0.529307,0.459198,c1,Cluster_2
0.490416,0.440788,c1,Cluster_2
0.581531,0.431914,c1,Cluster_2
0.575522,0.449983,c1,Cluster_2
0.727755,0.464085,c1,Cluster_0
0.487686,0.448708,c1,Cluster_1
0.736707,0.463708,c1,Cluster_0
0.703326,0.443573,c1,Cluster_2
0.47135,0.463555,c1,Cluster_1
0.208911,0.478069,c1,Cluster_1
0.533634,0.433501,c1,Cluster_2
0.586141,0.435048,c1,Cluster_2
0.563103,0.451401,c1,Cluster_2
0.637208,0.394782,c1,Cluster_2
0.338855,0.477185,c1,Cluster_1
0.52332,0.468443,c1,Cluster_2
0.735268,0.466449,c1,Cluster_0
0.61853,0.450814,c1,Cluster_2
0.58699,0.482751,c1,Cluster_0
0.472737,0.447422,c1,Cluster_1
0.416166,0.425229,c1,Cluster_1
0.406551,0.469217,c1,Cluster_1
0.362882,0.436562,c1,Cluster_1
0.54123,0.452862,c1,Cluster_2
0.458612,0.433919,c1,Cluster_1
0.582836,0.460167,c1,Cluster_2
0.662265,0.436988,c1,Cluster_2
0.582262,0.432042,c1,Cluster_2
0.491441,0.429305,c1,Cluster_2
0.631456,0.49522,c1,Cluster_0
0.332634,0.46462,c1,Cluster_1
0.65991,0.455756,c1,Cluster_0
0.506944,0.49801,c1,Cluster_0
0.553648,0.420011,c1,Cluster_2
0.556757,0.462821,c1,Cluster_2
0.471856,0.512815,c1,Cluster_0
0.448382,0.401136,c1,Cluster_2
0.527472,0.448407,c1,Cluster_2
0.604527,0.502895,c1,Cluster_0
0.709618,0.457343,c1,Cluster_0
0.515881,0.469082,c1,Cluster_1
0.482679,0.450797,c1,Cluster_1
0.524873,0.470198,c1,Cluster_2
0.626707,0.453729,c1,Cluster_2
0.731569,0.453315,c1,Cluster_0
0.520991,0.445117,c1,Cluster_2
0.595605,0.469014,c1,Cluster_0
0.626472,0.432813,c1,Cluster_2
0.552443,0.447359,c1,Cluster_2
0.74156,0.43065,c1,Cluster_2
0.484367,0.447595,c1,Cluster_1
0.663359,0.51902,c1,Cluster_0
0.53693,0.472844,c1,Cluster_2
0.571118,0.422956,c1,Cluster_2
0.494786,0.427123,c1,Cluster_2
0.475816,0.479939,c1,Cluster_1
0.657542,0.408345,c1,Cluster_2
0.387798,0.375615,c1,Cluster_2
0.419932,0.425884,c1,Cluster_1
0.657049,0.4656,c1,Cluster_0
0.389278,0.38793,c1,Cluster_2
0.229243,0.453965,c1,Cluster_1
0.49995,0.457867,c1,Cluster_1
0.50414,0.413179,c1,Cluster_2
0.763868,0.475253,c1,Cluster_0
0.351365,0.465109,c1,Cluster_1
0.494658,0.446045,c1,Cluster_1
0.601384,0.472085,c1,Cluster_0
0.630952,0.475064,c1,Cluster_0
0.695983,0.441336,c1,Cluster_2
0.538887,0.443003,c1,Cluster_2
0.534435,0.430681,c1,Cluster_2
0.5981,0.451433,c1,Cluster_2
0.536643,0.39969,c1,Cluster_2
0.314946,0.425613,c1,Cluster_1
0.481576,0.457354,c1,Cluster_1
0.687101,0.493187,c1,Cluster_0
0.537323,0.42158,c1,Cluster_2
0.682177,0.479526,c1,Cluster_0
0.519339,0.464069,c1,Cluster_1
0.360168,0.540057,c1,Cluster_0
0.516539,0.445537,c1,Cluster_2
0.512982,0.460316,c1,Cluster_1
0.4898,0.500848,c1,Cluster_0
0.457275,0.442021,c1,Cluster_1
0.471051,0.437344,c1,Cluster_1
0.423191,0.421226,c1,Cluster_2
0.241572,0.421549,c1,Cluster_1
0.669011,0.450323,c1,Cluster_2
0.682033,0.441105,c1,Cluster_2
0.68685,0.457837,c1,Cluster_0
0.680278,0.405858,c1,Cluster_2
0.440206,0.526827,c1,Cluster_0
0.457799,0.433514,c1,Cluster_1
0.43075,0.43581,c1,Cluster_1
0.380833,0.435737,c1,Cluster_1
0.482922,0.449203,c1,Cluster_1
0.517037,0.417306,c1,Cluster_2
0.543106,0.513322,c1,Cluster_0
0.428377,0.42627,c1,Cluster_2
0.509973,0.444349,c1,Cluster_2
0.486608,0.464733,c1,Cluster_1
0.427615,0.399532,c1,Cluster_2
0.417794,0.385053,c1,Cluster_2
0.762165,0.431734,c1,Cluster_2
0.386007,0.472684,c1,Cluster_1
0.561377,0.47462,c1,Cluster_0
0.552964,0.447478,c1,Cluster_2
0.401956,0.452721,c1,Cluster_1
0.597235,0.422713,c1,Cluster_2
0.572301,0.445252,c1,Cluster_2
0.468931,0.475255,c1,Cluster_1
0.520347,0.477897,c1,Cluster_2
0.505938,0.478664,c1,Cluster_2
0.440666,0.463878,c1,Cluster_1
0.35133,0.411019,c1,Cluster_2
0.599627,0.409435,c1,Cluster_2
0.60996,0.504874,c1,Cluster_0
0.818606,0.454114,c1,Cluster_0
0.641178,0.453822,c1,Cluster_2
0.474552,0.411054,c1,Cluster_2
0.515526,0.454604,c1,Cluster_1
0.663719,0.470577,c1,Cluster_0
0.547149,0.490163,c1,Cluster_0
0.347196,0.427318,c1,Cluster_1
0.402263,0.465348,c1,Cluster_1
0.533416,0.449023,c1,Cluster_2
0.448641,0.464303,c1,Cluster_1
0.637659,0.407377,c1,Cluster_2
0.562621,0.451822,c1,Cluster_2
0.662123,0.386165,c1,Cluster_2
0.743422,0.423907,c1,Cluster_2
0.404012,0.489104,c1,Cluster_1
0.531599,0.46472,c1,Cluster_2
0.897989,0.408536,c1,Cluster_2
0.448042,0.428158,c1,Cluster_2
0.377922,0.419896,c1,Cluster_1
0.413059,0.448626,c1,Cluster_1
0.534243,0.450945,c1,Cluster_2
0.559822,0.458848,c1,Cluster_2
0.36912,0.448899,c1,Cluster_1
0.465492,0.457682,c1,Cluster_1
0.298853,0.46766,c1,Cluster_1
0.345945,0.479351,c1,Cluster_1
0.516899,0.417829,c1,Cluster_2
0.5112,0.449287,c1,Cluster_2
0.548165,0.412745,c1,Cluster_2
0.392624,0.425414,c1,Cluster_1
0.55449,0.481947,c1,Cluster_0
0.453275,0.474107,c1,Cluster_1
0.637455,0.460491,c1,Cluster_0
0.630761,0.447635,c1,Cluster_2
0.554587,0.458641,c1,Cluster_2
0.484633,0.473708,c1,Cluster_1
0.589162,0.437274,c1,Cluster_2
0.5888,0.389445,c1,Cluster_2
0.644573,0.471271,c1,Cluster_0
0.794847,0.464615,c1,Cluster_0
0.404246,0.488007,c1,Cluster_1
0.353225,0.515623,c1,Cluster_2
0.54629,0.425201,c1,Cluster_2
0.614708,0.477413,c1,Cluster_0
0.539543,0.403687,c1,Cluster_2
0.492289,0.446668,c1,Cluster_1
0.666403,0.489596,c1,Cluster_0
0.284611,0.471161,c1,Cluster_1
0.542771,0.471753,c1,Cluster_2
0.434331,0.44807,c1,Cluster_1
0.484894,0.442146,c1,Cluster_1
0.5847,0.466406,c1,Cluster_2
0.545527,0.447819,c1,Cluster_2
0.581808,0.44403,c1,Cluster_2
0.722135,0.480979,c1,Cluster_0
0.479083,0.451583,c1,Cluster_1
0.771615,0.42201,c1,Cluster_2
0.249326,0.487079,c1,Cluster_1
0.366669,0.461015,c1,Cluster_1
0.358833,0.450798,c1,Cluster_1
0.59375,0.422303,c1,Cluster_2
0.385738,0.473067,c1,Cluster_1
0.826578,0.483311,c1,Cluster_0
0.463224,0.482678,c1,Cluster_1
0.737121,0.427369,c1,Cluster_2
0.630584,0.460562,c1,Cluster_0
0.537782,0.464725,c1,Cluster_2
0.538008,0.484155,c1,Cluster_0
0.546668,0.435085,c1,Cluster_2
0.669352,0.461479,c1,Cluster_0
0.595427,0.430186,c1,Cluster_2
0.458042,0.465724,c1,Cluster_1
0.455761,0.423284,c1,Cluster_2
0.449283,0.477276,c1,Cluster_1
0.62041,0.501425,c1,Cluster_0
0.622807,0.460097,c1,Cluster_2
0.564819,0.474249,c1,Cluster_0
0.522517,0.445872,c1,Cluster_2
0.585454,0.41337,c1,Cluster_2
0.505026,0.420015,c1,Cluster_2
0.653406,0.429033,c1,Cluster_2
0.23147,0.488324,c1,Cluster_1
0.743566,0.468282,c1,Cluster_0
0.548772,0.430957,c1,Cluster_2
0.52478,0.469253,c1,Cluster_2
0.691555,0.506374,c1,Cluster_0
0.572784,0.448136,c1,Cluster_2
0.325226,0.44172,c1,Cluster_1
0.584266,0.459305,c1,Cluster_2
0.610871,0.465555,c1,Cluster_0
0.641299,0.43442,c1,Cluster_2
0.636857,0.461021,c1,Cluster_0
0.636525,0.415812,c1,Cluster_2
0.472771,0.452012,c1,Cluster_1
0.563712,0.437889,c1,Cluster_2
0.510361,0.475979,c1,Cluster_2
0.48855,0.419819,c1,Cluster_2
0.460565,0.425674,c1,Cluster_2
0.368662,0.456441,c1,Cluster_1
0.535527,0.450905,c1,Cluster_2
0.598821,0.478188,c1,Cluster_0
0.779833,0.447296,c1,Cluster_0
0.62441,0.412148,c1,Cluster_2
0.689396,0.482128,c1,Cluster_0
0.504868,0.458697,c1,Cluster_1
0.440197,0.48567,c1,Cluster_1
0.543018,0.457304,c1,Cluster_2
0.540848,0.474197,c1,Cluster_2
0.576307,0.474632,c1,Cluster_0
0.523953,0.445547,c1,Cluster_2
0.452133,0.503473,c1,Cluster_0
0.444859,0.4702,c1,Cluster_1
0.448595,0.493469,c1,Cluster_1
0.591958,0.465368,c1,Cluster_2
0.622001,0.42838,c1,Cluster_2
0.495495,0.454471,c1,Cluster_1
0.71622,0.481036,c1,Cluster_0
0.363966,0.434163,c1,Cluster_1
0.585689,0.466859,c1,Cluster_2
0.496147,0.452783,c1,Cluster_1
0.500967,0.44142,c1,Cluster_2
0.695105,0.393932,c1,Cluster_2
0.469464,0.486085,c1,Cluster_1
0.58021,0.448374,c1,Cluster_2
0.533142,0.476428,c1,Cluster_2
0.532236,0.421182,c1,Cluster_2
0.495756,0.457448,c1,Cluster_1
0.73904,0.435943,c1,Cluster_2
0.714734,0.489334,c1,Cluster_0
0.595922,0.44985,c1,Cluster_2
0.470376,0.4336,c1,Cluster_2
0.654647,0.475507,c1,Cluster_0
0.584239,0.48155,c1,Cluster_0
0.794347,0.451681,c1,Cluster_0
0.407171,0.408686,c1,Cluster_2
0.434269,0.460164,c1,Cluster_1
0.623579,0.459946,c1,Cluster_2
0.482876,0.434317,c1,Cluster_2
0.489462,0.488705,c1,Cluster_2
0.302087,0.466991,c1,Cluster_1
0.453195,0.437805,c1,Cluster_1
0.390903,0.427463,c1,Cluster_1
0.562836,0.39585,c1,Cluster_2
0.706863,0.441798,c1,Cluster_2
0.577001,0.443386,c1,Cluster_2
0.532694,0.414988,c1,Cluster_2
0.56753,0.472856,c1,Cluster_2
0.722677,0.463074,c1,Cluster_0
0.574721,0.423975,c1,Cluster_2
0.4887,0.420126,c1,Cluster_2
0.798497,0.470565,c1,Cluster_0
0.654552,0.410292,c1,Cluster_2
0.569801,0.409749,c1,Cluster_2
0.416292,0.448138,c1,Cluster_1
0.548702,0.456829,c1,Cluster_2
0.498494,0.479142,c1,Cluster_1
0.380778,0.454003,c1,Cluster_1
0.480532,0.463537,c1,Cluster_1
0.266651,0.489754,c1,Cluster_1
0.712029,0.43703,c1,Cluster_2
0.513455,0.483365,c1,Cluster_2
0.555371,0.469836,c1,Cluster_2
0.532613,0.486411,c1,Cluster_0
0.567771,0.447896,c1,Cluster_2
0.40995,0.461287,c1,Cluster_1
0.418491,0.462653,c1,Cluster_1
0.757488,0.450856,c1,Cluster_0
0.6376,0.465284,c1,Cluster_0
0.477587,0.446031,c1,Cluster_1
0.234692,0.478141,c1,Cluster_1
0.543052,0.44714,c1,Cluster_2
0.539175,0.437801,c1,Cluster_2
0.594614,0.4446,c1,Cluster_2
0.431579,0.499325,c1,Cluster_2
0.539708,0.415042,c1,Cluster_2
0.392662,0.40633,c1,Cluster_2
0.698863,0.418788,c1,Cluster_2
0.590422,0.43575,c1,Cluster_2
0.539771,0.458838,c1,Cluster_2
0.762093,0.43174,c1,Cluster_2
0.645116,0.420169,c1,Cluster_2
0.527059,0.479696,c1,Cluster_2
0.563792,0.39506,c1,Cluster_2
0.578385,0.494848,c1,Cluster_0
0.730289,0.433765,c1,Cluster_2
0.512274,0.455296,c1,Cluster_1
0.679134,0.428491,c1,Cluster_2
0.658978,0.418847,c1,Cluster_2
0.287403,0.496721,c1,Cluster_1
0.777613,0.474235,c1,Cluster_0
0.539746,0.448372,c1,Cluster_2
0.557005,0.424458,c1,Cluster_2
0.559854,0.44073,c1,Cluster_2
0.740367,0.457748,c1,Cluster_0
0.46822,0.483354,c1,Cluster_1
0.481741,0.508403,c1,Cluster_0
0.377847,0.426382,c1,Cluster_1
0.535091,0.469783,c1,Cluster_2
0.780956,0.40413,c1,Cluster_2
0.501109,0.537734,c1,Cluster_0
0.579613,0.454285,c1,Cluster_2
0.581626,0.486411,c1,Cluster_0
0.366489,0.431751,c1,Cluster_1
0.370767,0.45158,c1,Cluster_1
0.576382,0.467567,c1,Cluster_2
0.330651,0.45507,c1,Cluster_1
0.727784,0.428656,c1,Cluster_2
0.646971,0.437859,c1,Cluster_2
0.733854,0.425993,c1,Cluster_2
0.535277,0.42503,c1,Cluster_2
0.638896,0.467402,c1,Cluster_0
0.428222,0.439009,c1,Cluster_1
0.759955,0.41616,c1,Cluster_2
0.443317,0.418691,c1,Cluster_2
0.315605,0.476813,c1,Cluster_1
0.52127,0.411167,c1,Cluster_2
0.56301,0.409243,c1,Cluster_2
0.462828,0.479782,c1,Cluster_1
0.615159,0.426761,c1,Cluster_2
0.535923,0.391856,c1,Cluster_2
0.424438,0.513035,c1,Cluster_0
0.432626,0.460015,c1,Cluster_1
0.296166,0.471855,c1,Cluster_1
0.628295,0.409425,c1,Cluster_2
0.518138,0.446408,c1,Cluster_2
0.642365,0.457376,c1,Cluster_0
0.604867,0.442027,c1,Cluster_2
0.310808,0.488032,c1,Cluster_1
0.727025,0.418436,c1,Cluster_2
0.619888,0.453547,c1,Cluster_2
0.46798,0.466953,c1,Cluster_1
0.552459,0.420399,c1,Cluster_2
0.583706,0.425024,c1,Cluster_2
